Testie,Time,State,Player Position X,Player Position Y,Player Position Z,Monster Position X,Monster Position Y,Monster Position Z,CurrentDeath
Testie8,231282,Game,95.65065,-8.467227,111.0874,-2.658337,-3.171168,107.3635,642
Testie8,231448,Game,95.93781,-8.467227,110.1316,-2.658337,-3.171168,107.3635,642
Testie8,231598,Game,96.08154,-8.467227,109.2431,-2.658337,-3.171168,107.3635,642
Testie8,231765,Game,96.22329,-8.467227,108.2534,-2.658337,-3.171168,107.3635,642
Testie8,231915,Game,96.28085,-8.467227,107.3552,-2.658337,-3.171168,107.3635,642
Testie8,232082,Game,96.3419,-8.326906,106.3572,-2.658337,-3.171168,107.3635,642
Testie8,232248,Game,96.40297,-8.027392,105.3588,-2.658337,-3.171168,107.3635,642
Testie8,232398,Game,96.45791,-7.757947,104.4607,-2.658337,-3.171168,107.3635,642
Testie8,232565,Game,96.51443,-7.458423,103.4623,-2.658337,-3.171168,107.3635,642
Testie8,232715,Game,96.50519,-7.188582,102.5628,-2.658337,-3.171168,107.3635,642
Testie8,232881,Game,96.43822,-6.967227,101.5651,-2.658337,-3.171168,107.3635,642
Testie8,233048,Game,96.47816,-6.967227,100.612,-2.658337,-3.171168,107.3635,642
Testie8,233198,Game,96.93944,-6.967227,99.91838,-2.658337,-3.171168,107.3635,642
Testie8,233365,Game,97.29426,-6.967227,99.31511,-2.658337,-3.171168,107.3635,642
Testie8,233515,Game,97.5401,-6.967227,98.76839,-2.658337,-3.171168,107.3635,642
Testie8,233681,Game,97.71851,-6.967227,98.09194,-2.658337,-3.171168,107.3635,642
Testie8,233848,Game,97.43499,-6.967227,97.49413,-2.658337,-3.171168,107.3635,642
Testie8,233998,Game,97.43499,-6.967227,97.49413,-2.658337,-3.171168,107.3635,642
Testie8,234165,Game,97.69219,-6.967227,96.98805,-2.658337,-3.171168,107.3635,642
Testie8,234315,Game,97.68535,-6.967227,96.34526,-2.658337,-3.171168,107.3635,642
Testie8,234481,Game,97.65327,-6.967227,95.65487,-2.658337,-3.171168,107.3635,642
Testie8,234648,Game,97.59,-6.967227,94.95139,-2.658337,-3.171168,107.3635,642
Testie8,234798,Game,97.48393,-6.967227,94.33874,-2.658337,-3.171168,107.3635,642
Testie8,234965,Game,97.3309,-6.967227,93.71307,-2.658337,-3.171168,107.3635,642
Testie8,235115,Game,97.16364,-6.967227,93.13388,-2.658337,-3.171168,107.3635,642
Testie8,235280,Game,96.90257,-6.967227,92.46517,-2.658337,-3.171168,107.3635,642
Testie8,235448,Game,96.6048,-6.967269,91.80741,-2.658337,-3.171168,107.3635,642
Testie8,235598,Game,96.29249,-6.967227,91.28046,-2.658337,-3.171168,107.3635,642
Testie8,235765,Game,95.85313,-6.967227,90.5817,-2.658337,-3.171168,107.3635,642
Testie8,235915,Game,95.63676,-6.967227,90.25819,-2.658337,-3.171168,107.3635,642
Testie8,236081,Game,95.63676,-6.967227,90.25819,-2.658337,-3.171168,107.3635,642
Testie8,236247,Game,95.63676,-6.967227,90.25819,-2.658337,-3.171168,107.3635,642
Testie8,236397,Game,95.63676,-6.967227,90.25819,-2.658337,-3.171168,107.3635,642
Testie8,236565,Game,95.63676,-6.967227,90.25819,-2.658337,-3.171168,107.3635,642
Testie8,236715,Game,95.63676,-6.967227,90.25819,-2.658337,-3.171168,107.3635,642
Testie8,236881,Game,95.63676,-6.967227,90.25819,-2.658337,-3.171168,107.3635,642
Testie8,237048,Game,95.63676,-6.967227,90.25819,-2.658337,-3.171168,107.3635,642
Testie8,237198,Game,95.63676,-6.967227,90.25819,-2.658337,-3.171168,107.3635,642
Testie8,237365,Game,95.09695,-6.967227,89.64004,-2.658337,-3.171168,107.3635,642
Testie8,237515,Game,94.59756,-6.967227,89.13185,-2.658337,-3.171168,107.3635,642
Testie8,237681,Game,94.03562,-6.967227,88.67673,-2.658337,-3.171168,107.3635,642
Testie8,237848,Game,93.47545,-6.967227,88.2635,-2.658337,-3.171168,107.3635,642
Testie8,237998,Game,92.98854,-6.967227,87.96332,-2.658337,-3.171168,107.3635,642
Testie8,238164,Game,92.46797,-6.967227,87.67467,-2.658337,-3.171168,107.3635,642
Testie8,238314,Game,92.41913,-6.967227,87.65218,-2.658337,-3.171168,107.3635,642
Testie8,238481,Game,92.41913,-6.967227,87.65218,-2.658337,-3.171168,107.3635,642
Testie8,238648,Game,92.41913,-6.967227,87.65218,-2.658337,-3.171168,107.3635,642
Testie8,238798,Game,92.41913,-6.967227,87.65218,-2.658337,-3.171168,107.3635,642
Testie8,238965,Game,92.41913,-6.967227,87.65218,-2.658337,-3.171168,107.3635,642
Testie8,239115,Game,92.41913,-6.967227,87.65218,-2.658337,-3.171168,107.3635,642
Testie8,239282,Game,92.41913,-6.967227,87.65218,-2.658337,-3.171168,107.3635,642
Testie8,239448,Game,92.41913,-6.967227,87.65218,-2.658337,-3.171168,107.3635,642
Testie8,239598,Game,92.33102,-6.967227,87.69942,-2.658337,-3.171168,107.3635,642
Testie8,239765,Game,91.41708,-6.967227,88.10365,-2.658337,-3.171168,107.3635,642
Testie8,239915,Game,90.54695,-6.967227,88.32633,-2.658337,-3.171168,107.3635,642
Testie8,240082,Game,89.55699,-6.967227,88.46616,-2.658337,-3.171168,107.3635,642
Testie8,240248,Game,88.5645,-6.967227,88.58995,-2.658337,-3.171168,107.3635,642
Testie8,240397,Game,87.66586,-6.967227,88.6105,-2.658337,-3.171168,107.3635,642
Testie8,240565,Game,86.66697,-6.967227,88.56163,-2.658337,-3.171168,107.3635,642
Testie8,240715,Game,85.76829,-6.967227,88.51767,-2.658337,-3.171168,107.3635,642
Testie8,240881,Game,84.76891,-6.967227,88.48922,-2.658337,-3.171168,107.3635,642
Testie8,241048,Game,83.76901,-6.967227,88.5112,-2.658337,-3.171168,107.3635,642
Testie8,241198,Game,82.8693,-6.649195,88.53161,-2.658337,-3.171168,107.3635,642
Testie8,241365,Game,81.8695,-6.358469,88.55429,-2.658337,-3.171168,107.3635,642
Testie8,241515,Game,80.96986,-6.096872,88.5747,-2.658337,-3.171168,107.3635,642
Testie8,241681,Game,79.97015,-5.806173,88.59738,-2.658337,-3.171168,107.3635,642
Testie8,241848,Game,78.97026,-5.515423,88.62006,-2.658337,-3.171168,107.3635,642
Testie8,241998,Game,78.07047,-5.251249,88.63908,-2.658337,-3.171168,107.3635,642
Testie8,242165,Game,77.07061,-4.951292,88.65792,-2.658337,-3.171168,107.3635,642
Testie8,242315,Game,76.5707,-4.801322,88.66664,-2.658337,-3.171168,107.3635,642
Testie8,242482,Game,76.5707,-4.801322,88.66664,-2.658337,-3.171168,107.3635,642
Testie8,242648,Game,76.37063,-4.741298,88.67001,-2.658337,-3.171168,107.3635,642
Testie8,242798,Game,75.77067,-4.561311,88.6785,-2.658337,-3.171168,107.3635,642
Testie8,242965,Game,75.10407,-4.361332,88.68665,-2.658337,-3.171168,107.3635,642
Testie8,243115,Game,74.50404,-4.181324,88.69397,-2.658337,-3.171168,107.3635,642
Testie8,243282,Game,73.8376,-3.981506,88.7021,-2.658337,-3.171168,107.3635,642
Testie8,243448,Game,73.17089,-3.967227,88.71024,-2.658337,-3.171168,107.3635,642
Testie8,243598,Game,72.57096,-3.967227,88.71758,-2.658337,-3.171168,107.3635,642
Testie8,243764,Game,71.90434,-3.967227,88.72571,-2.658337,-3.171168,107.3635,642
Testie8,243915,Game,71.30444,-3.967227,88.73303,-2.658337,-3.171168,107.3635,642
Testie8,244081,Game,71.17101,-3.967227,88.73466,-2.658337,-3.171168,107.3635,642
Testie8,244247,Game,71.17101,-3.967227,88.73466,-2.658337,-3.171168,107.3635,642
Testie8,244398,Game,71.17101,-3.967227,88.73466,-2.658337,-3.171168,107.3635,642
Testie8,244565,Game,71.17101,-3.967227,88.73466,-2.658337,-3.171168,107.3635,642
Testie8,244714,Game,70.90452,-3.967227,88.72536,-2.658337,-3.171168,107.3635,642
Testie8,244881,Game,70.23817,-3.967227,88.70208,-2.658337,-3.171168,107.3635,642
Testie8,245048,Game,69.57214,-3.967227,88.67556,-2.658337,-3.171168,107.3635,642
Testie8,245198,Game,68.98814,-3.967227,88.55014,-2.658337,-3.171168,107.3635,642
Testie8,245365,Game,68.92649,-3.967227,88.52448,-2.658337,-3.171168,107.3635,642
Testie8,245515,Game,68.92649,-3.967227,88.52448,-2.658337,-3.171168,107.3635,642
Testie8,245681,Game,68.92649,-3.967227,88.52448,-2.658337,-3.171168,107.3635,642
Testie8,245848,Game,68.92649,-3.967227,88.52448,-2.658337,-3.171168,107.3635,642
Testie8,245998,Game,68.92649,-3.967227,88.52448,-2.658337,-3.171168,107.3635,642
Testie8,246165,Game,68.92649,-3.967227,88.52448,-2.658337,-3.171168,107.3635,642
Testie8,246315,Game,68.92649,-3.967227,88.52448,-2.658337,-3.171168,107.3635,642
Testie8,246481,Game,68.92649,-3.967227,88.52448,-2.658337,-3.171168,107.3635,642
Testie8,246648,Game,68.92649,-3.967227,88.52448,-2.658337,-3.171168,107.3635,642
Testie8,246798,Game,68.92649,-3.967227,88.52448,-2.658337,-3.171168,107.3635,642
Testie8,246965,Game,68.92649,-3.967227,88.52448,-2.658337,-3.171168,107.3635,642
Testie8,247115,Game,68.92649,-3.967227,88.52448,-2.658337,-3.171168,107.3635,642
Testie8,247281,Game,68.92649,-3.967227,88.52448,-2.658337,-3.171168,107.3635,642
Testie8,247448,Game,68.92649,-3.967227,88.52448,-2.658337,-3.171168,107.3635,642
Testie8,247598,Game,68.92649,-3.967227,88.52448,-2.658337,-3.171168,107.3635,642
Testie8,247765,Game,68.92649,-3.967227,88.52448,-2.658337,-3.171168,107.3635,642
Testie8,247915,Game,68.92649,-3.967227,88.52448,-2.658337,-3.171168,107.3635,642
Testie8,248081,Game,68.92649,-3.967227,88.52448,-2.658337,-3.171168,107.3635,642
Testie8,248248,Game,68.92649,-3.967227,88.52448,-2.658337,-3.171168,107.3635,642
Testie8,248398,Game,68.92649,-3.967227,88.52448,-2.658337,-3.171168,107.3635,642
Testie8,248565,Game,68.92649,-3.967227,88.52448,-2.658337,-3.171168,107.3635,642
Testie8,248715,Game,68.33926,-3.97,88.62748,-2.657856,-3.171168,107.3613,642
Testie8,248881,Game,67.44296,-3.97,88.70747,-2.626701,-3.171168,107.2203,642
Testie8,249048,Game,66.44672,-3.97,88.79602,-2.547585,-3.171168,106.8622,642
Testie8,249198,Game,65.54797,-3.97,88.81361,-2.435421,-3.171168,106.3545,642
Testie8,249365,Game,64.55243,-3.97,88.71897,-2.291565,-3.171168,105.7034,642
Testie8,249515,Game,63.65791,-3.97,88.62021,-2.162125,-3.171168,105.1176,642
Testie8,249681,Game,62.66415,-3.97,88.50979,-2.018303,-3.171168,104.4667,642
Testie8,249848,Game,61.67549,-3.97,88.3615,-1.87447,-3.171168,103.8157,642
Testie8,249998,Game,60.79282,-3.97,88.18548,-1.745022,-3.171168,103.2298,642
Testie8,250165,Game,59.83463,-3.97,87.90839,-1.601185,-3.171168,102.5788,642
Testie8,250315,Game,59.09371,-3.97,87.40017,-1.486107,-3.171168,102.058,642
Testie8,250482,Game,58.29629,-3.97,86.79707,-1.47604,-3.171168,102.0124,642
Testie8,250648,Game,57.49846,-3.97,86.19389,-1.420891,-3.171168,101.7628,642
Testie8,250798,Game,56.76062,-3.97,85.67895,-1.416092,-3.171168,101.7411,642
Testie8,250965,Game,55.92766,-3.970003,85.12552,-1.408894,-3.171168,101.7085,642
Testie8,251115,Game,55.17,-3.970003,84.63994,-1.370056,-3.171168,101.5327,642
Testie8,251281,Game,54.41438,-3.970003,83.99891,-1.331711,-3.171168,101.3592,642
Testie8,251448,Game,53.79595,-3.970003,83.21301,-1.305332,-3.171168,101.2398,642
Testie8,251598,Game,53.05652,-3.970003,82.83042,-1.240585,-3.171168,100.9467,642
Testie8,251765,Game,52.15244,-3.970003,83.049,-1.123146,-3.171168,100.4152,642
Testie8,251915,Game,51.38658,-3.970003,83.52095,-1.051254,-3.171168,100.0899,642
Testie8,252081,Game,50.5001,-3.970003,83.9834,-1.029686,-3.171168,99.99224,642
Testie8,252247,Game,50.05662,-3.970003,84.21426,-0.9601784,-3.171168,99.67764,642
Testie8,252398,Game,49.62422,-3.970003,83.97375,-0.8566284,-3.171168,99.20898,642
Testie8,252565,Game,48.68963,-3.970003,84.23083,-0.7132683,-3.171168,98.56014,642
Testie8,252715,Game,48.68963,-3.970003,84.23083,-0.5838356,-3.171168,97.97431,642
Testie8,252881,Game,48.68963,-3.970003,84.23083,-0.4399872,-3.171168,97.32326,642
Testie8,253048,Game,48.68963,-3.970003,84.23083,-0.2961617,-3.171168,96.67231,642
Testie8,253198,Game,48.68963,-3.970003,84.23083,-0.1808319,-3.171168,96.09575,642
Testie8,253365,Game,48.59108,-3.970003,84.21398,-0.05226517,-3.171168,95.45847,642
Testie8,253515,Game,47.70679,-3.970003,84.0467,0.08362579,-3.171168,94.87462,642
Testie8,253681,Game,46.72716,-3.970003,83.84578,0.08362579,-3.171168,94.87462,642
Testie8,253849,Game,46.33533,-3.970003,83.76535,0.1114426,-3.171168,94.75565,642
Testie8,253998,Game,46.33533,-3.970003,83.76535,0.1797409,-3.171168,94.46358,642
Testie8,254165,Game,46.33533,-3.970003,83.76535,0.3037186,-3.171168,93.93336,642
Testie8,254315,Game,46.33533,-3.970003,83.76535,0.4403419,-3.157305,93.34914,642
Testie8,254481,Game,46.33533,-3.970003,83.76535,0.5789642,-3.131304,92.71172,642
Testie8,254648,Game,46.33533,-3.970003,83.76535,0.7141876,-3.105542,92.07554,642
Testie8,254798,Game,45.47721,-3.635512,84.037,0.8451538,-2.842443,91.50491,642
Testie8,254963,Game,44.52565,-3.449507,84.34434,0.9560623,-2.871394,91.05353,642
Testie8,255114,Game,43.66905,-3.47,84.62027,0.9747505,-2.882348,90.97575,642
Testie8,255281,Game,42.71681,-3.47,84.92563,1.010628,-2.903311,90.8267,642
Testie8,255448,Game,42.71681,-3.47,84.92563,1.034565,-2.894794,90.72962,642
Testie8,255598,Game,42.71681,-3.47,84.92563,1.098888,-2.825147,90.4571,642
Testie8,255765,Game,42.26616,-3.47,85.32153,1.221004,-3.059515,89.95024,642
Testie8,255915,Game,41.59287,-3.47,85.91882,1.395321,-3.172558,89.40936,642
Testie8,256082,Game,40.76843,-3.47,86.48077,1.642231,-3.175325,88.78999,642
Testie8,256248,Game,40.76843,-3.47,86.48077,1.88905,-3.177217,88.17085,642
Testie8,256398,Game,40.76843,-3.47,86.48077,2.111217,-3.17933,87.61353,642
Testie8,256565,Game,40.76843,-3.47,86.48077,2.35807,-3.181677,86.99428,642
Testie8,256714,Game,40.76843,-3.47,86.48077,2.580311,-3.184008,86.43677,642
Testie8,256881,Game,40.76843,-3.47,86.48077,2.817322,-3.18885,85.82426,642
Testie8,257048,Game,40.15733,-3.47,86.79776,3.050564,-3.185468,85.21262,642
Testie8,257198,Game,39.26695,-3.47,86.92889,3.254978,-3.168506,84.66673,642
Testie8,257365,Game,38.27264,-3.47,87.03636,3.485775,-3.155626,84.06332,642
Testie8,257515,Game,37.37674,-3.47,87.11947,3.703678,-3.149853,83.52295,642
Testie8,257682,Game,36.38039,-3.47,87.20435,3.934708,-3.148254,82.98308,642
Testie8,257848,Game,35.38359,-3.47,87.28542,3.949001,-3.147972,82.92558,642
Testie8,257998,Game,34.49882,-3.47,87.44265,3.964485,-3.147945,82.89998,642
Testie8,258165,Game,33.82174,-3.47,87.62099,3.996159,-3.147983,82.85987,642
Testie8,258315,Game,33.82174,-3.47,87.62099,4.087215,-3.148369,82.78127,642
Testie8,258481,Game,33.72253,-3.47,87.63335,4.361523,-3.149759,82.57436,642
Testie8,258648,Game,32.73024,-3.458624,87.75694,4.817436,-3.152145,82.2406,642
Testie8,258798,Game,32.33269,-3.449508,87.80117,5.309418,-3.154874,81.90073,642
Testie8,258964,Game,32.33269,-3.449508,87.80117,5.860184,-3.157967,81.52507,642
Testie8,259115,Game,32.33269,-3.449508,87.80117,6.355915,-3.160749,81.18695,642
Testie8,259281,Game,32.33269,-3.449508,87.80117,6.906612,-3.163841,80.81135,642
Testie8,259448,Game,32.33269,-3.449508,87.80117,7.446796,-3.166808,80.43424,642
Testie8,259598,Game,32.33269,-3.449508,87.80117,7.933411,-3.169592,80.09799,642
Testie8,259765,Game,32.33269,-3.449508,87.80117,8.486332,-3.160983,79.74282,642
Testie8,259915,Game,32.33269,-3.449508,87.80117,9.027897,-3.115853,79.54552,642
Testie8,260081,Game,31.58817,-3.643017,87.29518,9.683178,-3.136053,79.5127,642
Testie8,260248,Game,30.91922,-3.881247,86.85701,10.34958,-3.171168,79.51918,642
Testie8,260398,Game,30.91922,-3.881247,86.85701,10.94946,-3.15235,79.52502,642
Testie8,260565,Game,30.91922,-3.881247,86.85701,11.61608,-3.124597,79.5315,642
Testie8,260715,Game,30.8851,-3.916903,86.95078,12.21582,-3.104502,79.53734,642
Testie8,260882,Game,30.56221,-3.970001,87.89705,12.88235,-3.104502,79.54382,642
Testie8,261048,Game,30.27,-3.870001,88.85339,13.54886,-3.107357,79.55031,642
Testie8,261198,Game,30.10245,-3.870001,89.73541,14.14878,-3.112143,79.55614,642
Testie8,261365,Game,30.02937,-3.87,90.7328,14.81531,-3.11746,79.56263,642
Testie8,261515,Game,29.96502,-3.871384,91.63052,15.41514,-3.120933,79.56847,642
Testie8,261682,Game,29.844,-3.900944,92.62177,16.08151,-3.121867,79.57495,642
Testie8,261848,Game,29.57999,-3.970001,93.58432,16.74785,-3.122802,79.58144,642
Testie8,261998,Game,29.13596,-3.970001,94.24097,17.34761,-3.124252,79.58727,642
Testie8,262165,Game,29.13596,-3.970001,94.24097,18.01407,-3.12517,79.59376,642
Testie8,262315,Game,29.13596,-3.970001,94.24097,18.61373,-3.104502,79.59959,642
Testie8,262482,Game,29.47969,-3.970001,94.73219,19.27992,-3.104502,79.60608,642
Testie8,262648,Game,29.92858,-3.870001,95.6243,19.94615,-3.104502,79.61256,642
Testie8,262797,Game,30.0223,-3.870001,96.37691,20.5458,-3.104502,79.6184,642
Testie8,262965,Game,29.67107,-3.870001,96.62648,21.21189,-3.104502,79.62489,642
Testie8,263115,Game,29.15559,-3.97,96.76218,21.81144,-2.869081,79.63072,642
Testie8,263281,Game,28.25051,-3.870001,96.61512,22.47807,-2.864732,79.63721,642
Testie8,263448,Game,27.721,-3.870001,96.13872,23.14469,-2.860384,79.64369,642
Testie8,263598,Game,27.49364,-3.870001,95.63163,23.74103,-2.85677,79.64791,642
Testie8,263763,Game,27.57896,-3.87,94.66351,24.39822,-2.853976,79.64572,642
Testie8,263915,Game,27.69954,-3.87,93.77173,24.98869,-2.851249,79.645,642
Testie8,264081,Game,27.83353,-3.87,92.78076,25.64433,-2.847917,79.64594,642
Testie8,264248,Game,27.96719,-3.87,91.78969,26.2948,-2.84327,79.6468,642
Testie8,264398,Game,28.07584,-3.877593,90.89626,26.88293,-2.840094,79.66495,642
Testie8,264566,Game,28.18227,-3.913068,89.90212,27.57315,-2.860153,79.70297,642
Testie8,264715,Game,28.26134,-3.965704,89.51125,28.15268,-2.898093,79.84618,642
Testie8,264881,Game,28.56834,-3.970001,88.94432,28.65193,-2.904502,80.15902,642
Testie8,265048,Game,29.19755,-3.970001,88.57811,28.99576,-2.904502,80.63068,642
Testie8,265198,Game,30.03987,-3.970001,88.39294,29.17761,-2.904502,81.19571,642
Testie8,265365,Game,30.83006,-3.870001,89.0024,29.30676,-2.904502,81.98681,642
Testie8,265515,Game,31.66449,-3.635508,88.67949,29.43312,-2.904502,82.71191,642
Testie8,265682,Game,32.40545,-3.449507,88.01456,29.57475,-2.901049,83.49809,642
Testie8,265848,Game,33.24478,-3.47,87.49053,29.64526,-2.904336,83.88549,642
Testie8,265998,Game,34.06438,-3.47,87.17863,29.60905,-2.903168,83.81417,642
Testie8,266165,Game,34.98486,-3.47,86.79037,29.47363,-2.898793,83.54652,642
Testie8,266315,Game,35.85135,-3.47,86.55966,29.36862,-2.895398,83.33813,642
Testie8,266481,Game,36.84757,-3.47,86.48076,29.35649,-2.895007,83.31438,642
Testie8,266648,Game,37.84148,-3.47,86.37157,29.29646,-2.893065,83.19527,642
Testie8,266798,Game,38.73557,-3.47,86.26812,29.26855,-2.892162,83.13964,642
Testie8,266965,Game,39.72805,-3.47,86.14627,29.14337,-2.888116,82.89164,642
Testie8,267115,Game,40.61251,-3.47,85.98501,28.94267,-2.881654,82.50011,642
Testie8,267281,Game,41.60446,-3.47,85.85971,28.62259,-2.871357,81.87807,642
Testie8,267447,Game,42.59658,-3.47,85.73438,28.23902,-2.859088,81.14965,642
Testie8,267598,Game,43.48962,-3.47,85.62157,27.88723,-2.847903,80.49844,642
Testie8,267765,Game,44.48143,-3.449748,85.49417,27.83116,-2.846196,80.39752,642
Testie8,267915,Game,45.37931,-3.629419,85.46705,27.77523,-2.844623,80.29899,642
Testie8,268081,Game,46.37881,-3.970003,85.4941,27.72509,-2.843147,80.21249,642
Testie8,268248,Game,47.37876,-3.970003,85.50459,27.56143,-2.838955,79.93502,642
Testie8,268398,Game,48.27855,-3.970003,85.52345,27.31451,-2.844373,79.61612,642
Testie8,268565,Game,49.27819,-3.970003,85.54928,27.30655,-2.844813,79.61215,642
Testie8,268715,Game,50.17794,-3.970003,85.56988,27.20311,-2.851788,79.56061,642
Testie8,268882,Game,51.09808,-3.970003,85.35419,27.14744,-2.855543,79.53286,642
Testie8,269048,Game,51.95654,-3.970003,84.84206,26.8988,-2.870569,79.40896,642
Testie8,269198,Game,52.76984,-3.970003,84.46391,26.50508,-2.895365,79.21276,642
Testie8,269365,Game,53.73958,-3.970003,84.33166,25.8786,-2.91499,78.90057,642
Testie8,269515,Game,54.61234,-3.970003,84.11208,25.21855,-2.909727,78.58434,642
Testie8,269681,Game,55.59334,-3.970003,83.92352,24.48558,-2.899823,78.24251,642
Testie8,269848,Game,56.55014,-3.97,84.15759,23.90158,-2.891309,77.96657,642
Testie8,269998,Game,57.14325,-3.97,84.80942,23.84598,-2.890215,77.93867,642
Testie8,270165,Game,57.4924,-3.97,85.69655,23.59797,-2.8852,77.81344,642
Testie8,270315,Game,58.25084,-3.97,86.18078,23.54241,-2.884117,77.78561,642
Testie8,270481,Game,59.09748,-3.97,86.71312,23.47074,-2.882777,77.75005,642
Testie8,270648,Game,59.94682,-3.97,87.24097,23.34134,-2.880356,77.68584,642
Testie8,270798,Game,60.78454,-3.97,87.25687,23.05575,-2.874604,77.54176,642
Testie8,270965,Game,61.75282,-3.97,87.00701,22.55686,-2.870201,77.32254,642
Testie8,271115,Game,62.61527,-3.97,86.75818,22.08128,-2.863094,77.09683,642
Testie8,271281,Game,62.85991,-3.97,86.58561,21.50691,-2.895032,76.82284,642
Testie8,271448,Game,62.85991,-3.97,86.58561,21.02249,-3.104502,76.35991,642
Testie8,271598,Game,62.85991,-3.97,86.58561,20.73346,-3.105973,75.82359,642
Testie8,271765,Game,62.85991,-3.97,86.58561,20.58543,-3.112112,75.1069,642
Testie8,271915,Game,62.85991,-3.97,86.58561,20.59761,-3.12002,74.37121,642
Testie8,272082,Game,62.85991,-3.97,86.58561,20.63702,-3.129221,73.53861,642
Testie8,272248,Game,62.85991,-3.97,86.58561,20.67642,-3.138417,72.70644,642
Testie8,272398,Game,62.85991,-3.97,86.58561,20.79443,-3.1564,70.2135,642
